id_processo,cnpj,tj,leilao_teve,leilao_data,leilao_vendeu,upi_teve,upi_vendeu
10279857520168260224,02518636000155,SP,NA,NA,NA,NA,NA
10051747420158260445,11773740000187,SP,Não,NA,NA,Sim,Sim
10161031720148260506,53606869000140,SP,Sim,NA,NA,Sim,Sim
10274435720168260224,54183819000160,SP,Não,NA,NA,Sim,Não
10099316420168260223,04463785000190,SP,NA,NA,NA,NA,NA
10099316420168260223,09468223000152,SP,NA,NA,NA,NA,NA
10099316420168260223,10353237000100,SP,NA,NA,NA,NA,NA
10099316420168260223,09362911000133,SP,NA,NA,NA,NA,NA
10099316420168260223,10476727000101,SP,NA,NA,NA,NA,NA
10099316420168260223,10476720000181,SP,NA,NA,NA,NA,NA
10099316420168260223,10476724000160,SP,NA,NA,NA,NA,NA
10099316420168260223,10476717000168,SP,NA,NA,NA,NA,NA
10099316420168260223,10476722000170,SP,NA,NA,NA,NA,NA
10099316420168260223,09468137000140,SP,NA,NA,NA,NA,NA
10099316420168260223,10455569000103,SP,NA,NA,NA,NA,NA
10099316420168260223,09380216000102,SP,NA,NA,NA,NA,NA
00135734820138260100,61403481000170,SP,Sim,NA,NA,Não,Não
10136492720168260625,72277932000197,SP,Sim,NA,NA,Não,Não
10154818920148260100,03235174000121,SP,Não,NA,NA,Não,Não
10318015520158260562,04507739000145,SP,NA,NA,NA,NA,NA
10318015520158260562,19769981000164,SP,NA,NA,NA,NA,NA
10305386220158260602,54988308000116,SP,Não,NA,NA,Sim,Não
10197324020168260114,08338947000119,SP,Não,NA,NA,Sim,Sim
10197324020168260114,03960385000127,SP,Não,NA,NA,Sim,Sim
10197324020168260114,03428977000100,SP,Não,NA,NA,Sim,Sim
10197324020168260114,08701383000137,SP,Não,NA,NA,Sim,Sim
10197324020168260114,01886149000182,SP,Não,NA,NA,Sim,Sim
10197324020168260114,07591475000149,SP,Não,NA,NA,Sim,Sim
10385519320148260114,46044947000103,SP,Não,NA,NA,Sim,Sim
10385519320148260114,04276948000125,SP,Não,NA,NA,Sim,Sim
10499344220168260100,43107580000123,SP,Não,NA,NA,Não,Não
10049353220148260566,00217622000176,SP,Não,NA,NA,Sim,Não
10138287620148260577,06783565000179,SP,NA,NA,NA,NA,NA
10138287620148260577,06978635000144,SP,NA,NA,NA,NA,NA
10032866220158260189,01138991000136,SP,Sim,NA,NA,Não,Não
10027071720168260404,46754545000194,SP,Não,NA,NA,Não,Não
10027071720168260404,49808421000132,SP,Não,NA,NA,Não,Não
10056301320178260038,05596908000123,SP,NA,NA,NA,NA,NA
10056301320178260038,00766764000192,SP,NA,NA,NA,NA,NA
10056301320178260038,13822360000110,SP,NA,NA,NA,NA,NA
10056301320178260038,04336133000194,SP,NA,NA,NA,NA,NA
10210587720168260100,07906493000172,SP,Não,NA,NA,Sim,Sim
00383283920138260100,71437917000104,SP,Não,NA,NA,Não,Não
00383283920138260100,02668836000194,SP,Não,NA,NA,Não,Não
10006533920158260493,09199665000140,SP,Não,NA,NA,Sim,Sim
10006533920158260493,16633151000117,SP,Não,NA,NA,Sim,Sim
10006533920158260493,19598378000167,SP,Não,NA,NA,Sim,Sim
00000239620128260301,02632315000187,SP,NA,NA,NA,NA,NA
00264675620138260100,00618809000181,SP,Não,NA,NA,Não,Não
10050089220148260278,03089574000176,SP,Não,NA,NA,Sim,Não
10050089220148260278,43150499000126,SP,Não,NA,NA,Sim,Não
10085173720168260609,05117836000194,SP,Não,NA,NA,Não,Não
10085173720168260609,08942743000192,SP,Não,NA,NA,Não,Não
10085173720168260609,12482835000104,SP,Não,NA,NA,Não,Não
11002806020178260100,55882401000104,SP,NA,NA,NA,NA,NA
00383295820128260100,04950048000111,SP,NA,NA,NA,NA,NA
00383295820128260100,05019072000102,SP,NA,NA,NA,NA,NA
00003360320138260146,03995380000130,SP,NA,NA,NA,NA,NA
10064997220168260664,67231555000115,SP,Não,NA,NA,Sim,Sim
00055219520148260466,55110720000100,SP,Não,NA,NA,Sim,Não
00055219520148260466,04912402000113,SP,Não,NA,NA,Sim,Não
00055219520148260466,07483224000140,SP,Não,NA,NA,Sim,Não
00055219520148260466,52282506000134,SP,Não,NA,NA,Sim,Não
10114515120168260161,43717578000176,SP,Não,NA,NA,Não,Não
00349209020128260224,56548639000160,SP,Sim,NA,NA,Não,Não
10403188920168260602,01198848000130,SP,NA,NA,NA,NA,NA
10403188920168260602,14426353000162,SP,NA,NA,NA,NA,NA
10403188920168260602,17095427000113,SP,NA,NA,NA,NA,NA
10403188920168260602,13543307000180,SP,NA,NA,NA,NA,NA
00253280620128260100,36005312000135,SP,Não,NA,NA,Sim,Não
10023130620168260664,01060513000150,SP,Não,NA,NA,Não,Não
10055411720178260320,19991217000139,SP,NA,NA,NA,NA,NA
10055411720178260320,45785946000149,SP,NA,NA,NA,NA,NA
10052088820158260529,07695362000193,SP,Não,NA,NA,Sim,Não
10562163320158260100,02240308000130,SP,Não,NA,NA,Não,Não
00034275120128260271,09220127000190,SP,NA,NA,NA,NA,NA
10260767920158260564,05530211000150,SP,NA,NA,NA,NA,NA
00018503120138260650,47846266000113,SP,NA,NA,NA,NA,NA
00018503120138260650,08356060000153,SP,NA,NA,NA,NA,NA
00018503120138260650,10550113000114,SP,NA,NA,NA,NA,NA
00018503120138260650,50098730000145,SP,NA,NA,NA,NA,NA
10381776520148260506,06864196000149,SP,NA,NA,NA,NA,NA
10381776520148260506,13295775000183,SP,NA,NA,NA,NA,NA
10033552620178260286,06204489000108,SP,NA,NA,NA,NA,NA
10002784220148260309,02297742000156,SP,Não,NA,NA,Sim,Sim
10050766120168260152,01853323000190,SP,Não,NA,NA,Não,Não
10050766120168260152,07894382000193,SP,Não,NA,NA,Não,Não
10202812920158260100,03129245000101,SP,Não,NA,NA,Sim,Sim
10202812920158260100,58514977000107,SP,Não,NA,NA,Sim,Sim
10202812920158260100,05123048000100,SP,Não,NA,NA,Sim,Sim
10548891920168260100,48296420000193,SP,Não,NA,NA,Não,Não
11291188120158260100,61031795000190,SP,Não,NA,NA,Não,Não
11288482320168260100,02634979000185,SP,NA,NA,NA,NA,NA
11282149520148260100,02551439000138,SP,Não,NA,NA,Não,Não
11327958520168260100,47683388000136,SP,Não,NA,NA,Não,Não
11315628720158260100,62282496000190,SP,NA,NA,NA,NA,NA
11315628720158260100,08353671000148,SP,NA,NA,NA,NA,NA
11315628720158260100,09062771000188,SP,NA,NA,NA,NA,NA
11315628720158260100,08884730000104,SP,NA,NA,NA,NA,NA
11313668320168260100,61075925000196,SP,Não,NA,NA,Não,Não
11296401120158260100,67113381000196,SP,Não,NA,NA,Não,Não
10302673620178260100,64944135000198,SP,Não,NA,NA,Não,Não
10702152420138260100,66118142000670,SP,Não,NA,NA,Sim,Não
10029090820158260637,72548506000140,SP,Sim,NA,NA,Sim,Sim
00180302320128260565,43306026000175,SP,Não,NA,NA,Não,Não
10240911220148260564,62752654000129,SP,Não,NA,NA,Não,Não
10144158520148260161,74566878000125,SP,Não,NA,NA,Sim,Não
10144158520148260161,06028622000104,SP,Não,NA,NA,Sim,Não
10144158520148260161,15175477000185,SP,Não,NA,NA,Sim,Não
10144158520148260161,04439181000108,SP,Não,NA,NA,Sim,Não
10144158520148260161,15126498000100,SP,Não,NA,NA,Sim,Não
10144158520148260161,11288564000198,SP,Não,NA,NA,Sim,Não
10041567320158260362,52739505000176,SP,Sim,NA,NA,Não,Não
00014695520118260177,57553851000189,SP,NA,NA,NA,NA,NA
10043120320168260564,62309273000170,SP,Não,NA,NA,Não,Não
10043120320168260564,08409406000134,SP,Não,NA,NA,Não,Não
00035620820138260472,47007257000139,SP,Não,NA,NA,NA,Não
10760092620138260100,39002688000184,SP,Não,NA,NA,Não,Não
10760092620138260100,06197881000169,SP,Não,NA,NA,Não,Não
10760092620138260100,14168953000178,SP,Não,NA,NA,Não,Não
10760092620138260100,07097277000123,SP,Não,NA,NA,Não,Não
10760092620138260100,07660982000197,SP,Não,NA,NA,Não,Não
10051016920158260068,61693461000181,SP,NA,NA,NA,NA,NA
10051016920158260068,17282064000125,SP,NA,NA,NA,NA,NA
00000587520148260466,55109474000168,SP,Sim,NA,NA,Sim,Sim
10008676820168260372,45769809000110,SP,NA,NA,NA,NA,NA
00046379720138260564,60855269000181,SP,Não,NA,NA,NA,Não
00199000920128260564,61938312000135,SP,Não,NA,NA,Sim,Sim
10270516220158260577,60187960000134,SP,NA,NA,NA,NA,NA
10202948320158260114,49403215000142,SP,Não,NA,NA,Sim,Não
10003670420168260048,02281299000125,SP,Não,NA,NA,Não,Não
10003670420168260048,12377062000104,SP,Não,NA,NA,Não,Não
10003670420168260048,09688477000186,SP,Não,NA,NA,Não,Não
10003670420168260048,08547229000152,SP,Não,NA,NA,Não,Não
10152657920168260320,53922258000101,SP,Não,NA,NA,Não,Não
10152657920168260320,06272613000164,SP,Não,NA,NA,Não,Não
10118946520168260625,46407888000182,SP,NA,NA,NA,NA,NA
10118946520168260625,16717680000107,SP,NA,NA,NA,NA,NA
10118946520168260625,15419795000144,SP,NA,NA,NA,NA,NA
10118946520168260625,13326313000186,SP,NA,NA,NA,NA,NA
10118946520168260625,15041157000132,SP,NA,NA,NA,NA,NA
10118946520168260625,13002841000180,SP,NA,NA,NA,NA,NA
10118946520168260625,13200283000167,SP,NA,NA,NA,NA,NA
10118946520168260625,13287044000196,SP,NA,NA,NA,NA,NA
00479440920118260100,61378881000173,SP,NA,NA,NA,NA,NA
11198763520148260100,56128820000118,SP,Não,NA,NA,Não,Não
11264369020148260100,10460416000146,SP,NA,NA,NA,NA,NA
11259039720158260100,51559417000120,SP,Não,NA,NA,Não,Não
11253862920148260100,59273268000140,SP,NA,NA,NA,NA,NA
11228333820168260100,18562866000151,SP,NA,NA,NA,NA,NA
11216263820158260100,50601392000112,SP,NA,NA,NA,NA,NA
11206347720158260100,12554735000146,SP,NA,NA,NA,NA,NA
11199199820168260100,74216185000102,SP,NA,NA,NA,NA,NA
11199199820168260100,10583179000100,SP,NA,NA,NA,NA,NA
10773285820158260100,18540486000116,SP,NA,NA,NA,NA,NA
10773285820158260100,14621840000186,SP,NA,NA,NA,NA,NA
10773285820158260100,15443241000182,SP,NA,NA,NA,NA,NA
00113899020118260100,00302650000191,SP,NA,NA,NA,NA,NA
00069439220118260278,57402620000174,SP,Não,NA,NA,NA,Não
00069439220118260278,64949480000114,SP,Não,NA,NA,NA,Não
00069439220118260278,01860614000106,SP,Não,NA,NA,NA,Não
10000183720178260542,11065453000201,SP,Não,NA,NA,Não,Não
00019870420118260320,01147243000110,SP,Não,NA,NA,NA,Não
00066024820148260638,72695968000190,SP,Não,NA,NA,Não,Não
00013414120128260196,47953765000100,SP,Sim,NA,NA,Não,Não
00013414120128260196,00911966000180,SP,Sim,NA,NA,Não,Não
00009412120128260101,03011370000112,SP,NA,NA,NA,NA,NA
10004144720168260219,11344200000188,SP,NA,NA,NA,NA,NA
10209513320168260100,04973792000131,SP,NA,NA,NA,NA,NA
10209513320168260100,14045081000150,SP,NA,NA,NA,NA,NA
10009961820158260337,47226493000146,SP,Não,NA,NA,Sim,Sim
10173772820148260114,04828624000152,SP,Não,NA,NA,Não,Não
10274520320168260100,03987589000151,SP,Não,NA,NA,Não,Não
10099444420168260100,65698516000105,SP,Não,NA,NA,Não,Não
00880076620178260100,11522120000175,SP,Não,NA,NA,Não,Não
10653291120158260100,07669970000123,SP,Não,NA,NA,Não,Não
10653291120158260100,11193508000170,SP,Não,NA,NA,Não,Não
10653291120158260100,03253755000196,SP,Não,NA,NA,Não,Não
10502473720158260100,07594365000130,SP,Não,NA,NA,Sim,Sim
10502473720158260100,07647210000115,SP,Não,NA,NA,Sim,Sim
10133012720148260577,56149271000168,SP,Não,NA,NA,Não,Não
10109220720158260019,03540418000180,SP,Não,NA,NA,Não,Não
00462130720138260100,02825650000100,SP,NA,NA,NA,NA,NA
10391879620178260100,66617747000100,SP,Não,NA,NA,Não,Não
00006468320128260068,59720375000179,SP,Sim,NA,NA,Sim,Sim
00006468320128260068,67867408000136,SP,Sim,NA,NA,Sim,Sim
00006468320128260068,02162471000121,SP,Sim,NA,NA,Sim,Sim
00006468320128260068,03301925000160,SP,Sim,NA,NA,Sim,Sim
00006468320128260068,86669603000104,SP,Sim,NA,NA,Sim,Sim
00006468320128260068,03210266000157,SP,Sim,NA,NA,Sim,Sim
00006468320128260068,07005125000153,SP,Sim,NA,NA,Sim,Sim
00006468320128260068,03361650000150,SP,Sim,NA,NA,Sim,Sim
00006468320128260068,04925465000104,SP,Sim,NA,NA,Sim,Sim
00006468320128260068,05542205000112,SP,Sim,NA,NA,Sim,Sim
00006468320128260068,01110322000318,SP,Sim,NA,NA,Sim,Sim
10678875320158260100,74310962000183,SP,Não,NA,NA,Não,Não
10993403220168260100,97554284000108,SP,NA,NA,NA,NA,NA
00203722720118260602,04258407000174,SP,Não,NA,NA,Não,Não
10564256820168260002,00891873000131,SP,Não,NA,NA,Não,Não
10175463920158260224,05817537000162,SP,Sim,NA,NA,Sim,Sim
10175463920158260224,61862165000167,SP,Sim,NA,NA,Sim,Sim
00077476220128260363,02681793000187,SP,Não,NA,NA,NA,Não
00027361220138260268,01221317000110,SP,NA,NA,NA,NA,NA
10731619520158260100,84298447000189,SP,NA,NA,NA,NA,NA
00006013520118260094,00623034000132,SP,Não,NA,NA,NA,Não
00006013520118260094,04632221000133,SP,Não,NA,NA,NA,Não
40125851420138260114,03398098000175,SP,NA,NA,NA,NA,NA
40125851420138260114,03251734000131,SP,NA,NA,NA,NA,NA
11183575420168260100,18224698000194,SP,NA,NA,NA,NA,NA
11180711320158260100,03287792000115,SP,NA,NA,NA,NA,NA
11180711320158260100,05974693000137,SP,NA,NA,NA,NA,NA
11180711320158260100,06284943000170,SP,NA,NA,NA,NA,NA
11180711320158260100,12773530000151,SP,NA,NA,NA,NA,NA
40268684220138260114,02431862000102,SP,Não,NA,NA,Não,Não
40121737420138260602,07302203000181,SP,Não,NA,NA,Não,Não
40262774120138260224,03225625007314,SP,NA,NA,NA,NA,NA
40262774120138260224,14253809000130,SP,NA,NA,NA,NA,NA
40176472620138260602,57010670000106,SP,Não,NA,NA,Não,Não
40169189720138260602,02495584000149,SP,Não,NA,NA,Não,Não
40169189720138260602,07658237000103,SP,Não,NA,NA,Não,Não
11179736220148260100,15224633000150,SP,NA,NA,NA,NA,NA
11170301120158260100,64098932000100,SP,Não,NA,NA,Não,Não
11167362220168260100,12610808000170,SP,NA,NA,NA,NA,NA
10280643820168260100,12773519000191,SP,NA,NA,NA,NA,NA
11166814220148260100,59485920000190,SP,Não,NA,NA,Não,Não
11166814220148260100,48219083000130,SP,Não,NA,NA,Não,Não
10280100920148260564,55024715000176,SP,NA,NA,NA,NA,NA
10481474620148260100,01004897000194,SP,Sim,NA,NA,Não,Não
10481474620148260100,61528717000103,SP,Sim,NA,NA,Não,Não
40150318720138260405,60595550000122,SP,NA,NA,NA,NA,NA
40139345220138260114,60371010000165,SP,Não,NA,NA,Não,Não
11162276220148260100,61204814000132,SP,Sim,NA,NA,Sim,Sim
10490204120178260100,20877757000175,SP,NA,NA,NA,NA,NA
10490204120178260100,10422273000188,SP,NA,NA,NA,NA,NA
10490204120178260100,22133116000131,SP,NA,NA,NA,NA,NA
11158294720168260100,39806682000160,SP,Sim,NA,NA,Sim,Não
11158294720168260100,01826229000142,SP,Sim,NA,NA,Sim,Não
40134632720138260602,04935661000160,SP,Não,NA,NA,Não,Não
10493922420168260100,68048198000117,SP,NA,NA,NA,NA,NA
10493922420168260100,49294036000114,SP,NA,NA,NA,NA,NA
00041589720128260416,01174900000118,SP,NA,NA,NA,NA,NA
00081134320118260038,04176237000189,SP,NA,NA,NA,NA,NA
10794028520158260100,04047561000105,SP,Não,NA,NA,Não,Não
40142141420138260602,06185909000148,SP,NA,NA,NA,NA,NA
10417481720148260224,05990245000127,SP,NA,NA,NA,NA,NA
10145635120158260100,10348405000179,SP,NA,NA,NA,NA,NA
11303930220148260100,07018261000188,SP,Não,NA,NA,Não,Não
00035957820128260101,08859309000143,SP,NA,NA,NA,NA,NA
00016256620148260394,05900140000130,SP,NA,NA,NA,NA,NA
40264752020138260114,12804424000198,SP,NA,NA,NA,NA,NA
10129885820148260224,08492515000168,SP,NA,NA,NA,NA,NA
00086319420138260577,03443434000154,SP,NA,NA,NA,NA,NA
00106134020128260073,10619241000177,SP,NA,NA,NA,NA,NA
00204234420118260309,06143987000180,SP,NA,NA,NA,NA,NA
10010734920168260577,06227673000165,SP,NA,NA,NA,NA,NA
10022206220168260108,16919412000160,SP,NA,NA,NA,NA,NA
00033275920138260466,04613224000120,SP,NA,NA,NA,NA,NA
10110754920148260577,05442896000182,SP,NA,NA,NA,NA,NA
30063247820138260428,01871856000103,SP,NA,NA,NA,NA,NA
10138053820168260100,46190146000148,SP,NA,NA,NA,NA,NA
00169861220118260562,NA,SP,NA,NA,NA,NA,NA
10042811220168260037,20861622000111,SP,NA,NA,NA,NA,NA
10415379120168260100,55484976000179,SP,NA,NA,NA,NA,NA
10415379120168260100,09210707000105,SP,NA,NA,NA,NA,NA
00000369520128260495,00740600000196,SP,NA,NA,NA,NA,NA
00077038820128260348,57574873000125,SP,NA,NA,NA,NA,NA
00182981620128260068,09388978000147,SP,NA,NA,NA,NA,NA
40263626620138260114,08285006000164,SP,NA,NA,NA,NA,NA
00045299120118260482,07010687000195,SP,Não,NA,NA,NA,Não
00111542720118260132,03333322000140,SP,NA,NA,NA,NA,NA
10020957120158260127,12317357000187,SP,NA,NA,NA,NA,NA
00020226420128260146,04615148000191,SP,NA,NA,NA,NA,NA
00042432520128260597,57188443000175,SP,Não,NA,NA,NA,Não
00042432520128260597,02606843000161,SP,Não,NA,NA,NA,Não
00042432520128260597,10296980000175,SP,Não,NA,NA,NA,Não
10603186420168260100,03971078000141,SP,NA,NA,NA,NA,NA
10050127620148260037,07156116000163,SP,NA,NA,NA,NA,NA
10050127620148260037,08912100000104,SP,NA,NA,NA,NA,NA
00007807620128260435,53858312000105,SP,Não,NA,NA,NA,Não
00015379320118260568,47064092000137,SP,Não,NA,NA,Não,Não
00172227320128260482,05341422000144,SP,Não,NA,NA,Não,Não
00386206120128260196,02395462000180,SP,Não,NA,NA,Não,Não
00645035720118260224,54947908000136,SP,Não,NA,NA,Não,Não
00097687320158260664,60572658000108,SP,NA,NA,NA,NA,NA
00204274420128260019,91964247000183,SP,NA,NA,NA,NA,NA
00152831220128260077,05953553000182,SP,Não,NA,NA,Não,Não
10694548520168260100,43164565000117,SP,NA,NA,NA,NA,NA
10269301620148260562,05784684000183,SP,NA,NA,NA,NA,NA
10792694320158260100,68481548000134,SP,Não,NA,NA,Sim,Sim
10792694320158260100,10675530000193,SP,Não,NA,NA,Sim,Sim
40223848120138260114,08967103000137,SP,NA,NA,NA,NA,NA
40223848120138260114,09112452000130,SP,NA,NA,NA,NA,NA
40223848120138260114,08879007000137,SP,NA,NA,NA,NA,NA
10094337420178260047,04138529000127,SP,Não,NA,NA,Não,Não
00013751120158260584,10619983000100,SP,Não,NA,NA,Não,Não
00013751120158260584,04802081000102,SP,Não,NA,NA,Não,Não
10143758720178260100,67802728000108,SP,NA,NA,NA,NA,NA
10038068020158260590,03469003000167,SP,NA,NA,NA,NA,NA
10777300820168260100,05855748000190,SP,NA,NA,NA,NA,NA
10002426420178260577,18530640000179,SP,NA,NA,NA,NA,NA
10677105520168260100,07413182000171,SP,NA,NA,NA,NA,NA
40000051320138260126,01838026000176,SP,NA,NA,NA,NA,NA
30045692220128260309,01070690000118,SP,Sim,NA,NA,Não,Não
30045692220128260309,59531889000186,SP,Sim,NA,NA,Não,Não
10033752420168260586,12872193000150,SP,NA,NA,NA,NA,NA
10614901220148260100,03581470000184,SP,Não,NA,NA,Sim,Não
40120911320138260224,71947642000140,SP,Não,NA,NA,Não,Não
00694542420118260506,06041356000150,SP,Não,NA,NA,Não,Não
00694542420118260506,08952048000101,SP,Não,NA,NA,Não,Não
00038304620118260597,71325617000125,SP,NA,NA,NA,NA,NA
00038304620118260597,62004031000178,SP,NA,NA,NA,NA,NA
00021865920128260233,01382912000138,SP,Não,NA,NA,Não,Não
00021865920128260233,00137970000133,SP,Não,NA,NA,Não,Não
00021865920128260233,06206008000195,SP,Não,NA,NA,Não,Não
00021865920128260233,07245496000102,SP,Não,NA,NA,Não,Não
00021865920128260233,07736245000120,SP,Não,NA,NA,Não,Não
00014614220118260189,50119742000109,SP,Sim,NA,NA,Sim,Não
00051082820158260505,45783289000109,SP,NA,NA,NA,NA,NA
00157744320118260048,04909359000137,SP,Não,NA,NA,Não,Não
00026013620128260526,04057697000198,SP,Sim,NA,NA,Sim,Não
00216751020128260451,53653242000140,SP,Não,NA,NA,NA,Não
00026015420118260596,09226906000101,SP,NA,NA,NA,NA,NA
00026015420118260596,67431577000129,SP,NA,NA,NA,NA,NA
00026015420118260596,56478506000165,SP,NA,NA,NA,NA,NA
00026015420118260596,50495688000104,SP,NA,NA,NA,NA,NA
00026015420118260596,45891199000123,SP,NA,NA,NA,NA,NA
10115500520148260577,61647400000188,SP,Não,NA,NA,Não,Não
00024221120128260233,64924533000142,SP,Não,NA,NA,NA,Não
00058730420128260505,06068745000179,SP,Não,NA,NA,NA,Não
00058730420128260505,43366111000129,SP,Não,NA,NA,NA,Não
00086611720118260152,61730669000123,SP,Não,NA,NA,NA,Não
00171531520118260114,57442774000190,SP,Não,NA,NA,NA,Não
00171531520118260114,02417926000102,SP,Não,NA,NA,NA,Não
00135187820138260268,05989257000131,SP,Não,NA,NA,NA,Não
00182116120118260564,50611433000151,SP,Não,NA,NA,NA,Não
00182116120118260564,61529269000154,SP,Não,NA,NA,NA,Não
00182116120118260564,77073401000104,SP,Não,NA,NA,NA,Não
00141171420128260248,07097921000244,SP,Não,NA,NA,NA,Não
00141171420128260248,03097446000174,SP,Não,NA,NA,NA,Não
10004344120168260315,00243871000136,SP,NA,NA,NA,NA,NA
10116496320158260019,74467457000147,SP,Não,NA,NA,Não,Não
10116496320158260019,17654818000120,SP,Não,NA,NA,Não,Não
10116496320158260019,05383007000153,SP,Não,NA,NA,Não,Não
30028047320138260505,07671666000110,SP,Não,NA,NA,NA,Não
10677689220158260100,06862770000120,SP,Não,NA,NA,Não,Não
00011699320128260586,07779347000123,SP,NA,NA,NA,NA,NA
00011699320128260586,10802459000162,SP,NA,NA,NA,NA,NA
00011699320128260586,10633570000172,SP,NA,NA,NA,NA,NA
00048663920128260161,50893700000120,SP,Sim,NA,NA,NA,Não
10609139720158260100,13158435000100,SP,NA,NA,NA,NA,NA
10609139720158260100,17326060000100,SP,NA,NA,NA,NA,NA
00041753520118260363,51123339000116,SP,Não,NA,NA,NA,Não
00474280520118260224,61159968000150,SP,Não,NA,NA,NA,Não
00474280520118260224,44275121000111,SP,Não,NA,NA,NA,Não
10460634720168260506,06249465000167,SP,Não,NA,NA,Não,Não
00051541120128260347,04759422000104,SP,Não,NA,NA,NA,Não
10176109420148260576,10574778000168,SP,Não,NA,NA,Não,Não
00037451620128260568,49416902000100,SP,Não,NA,NA,NA,Não
00037451620128260568,09404673000181,SP,Não,NA,NA,NA,Não
00037451620128260568,10581149000165,SP,Não,NA,NA,NA,Não
00361884620118260506,00446995000119,SP,Não,NA,NA,NA,Não
00012820920128260534,66007857000141,SP,Sim,NA,NA,Sim,Não
00012820920128260534,09616072000132,SP,Sim,NA,NA,Sim,Não
00513081320118260577,57410870000156,SP,NA,NA,NA,NA,NA
00094033220128260047,02795000000150,SP,NA,NA,NA,NA,NA
00053543220128260019,07087517000109,SP,NA,NA,NA,NA,NA
00053543220128260019,64897028000156,SP,NA,NA,NA,NA,NA
00053543220128260019,10560345000153,SP,NA,NA,NA,NA,NA
00009374420128260275,NA,SP,NA,NA,NA,NA,NA
10555783420148260100,55073530000151,SP,NA,NA,NA,NA,NA
10048532620138260278,08242640000110,SP,NA,NA,NA,NA,NA
30027126520138260030,67419960000161,SP,NA,NA,NA,NA,NA
10034958720148260408,02672714000171,SP,NA,NA,NA,NA,NA
40016785620128260100,NA,SP,NA,NA,NA,NA,NA
10009586920178260358,53471835000196,SP,NA,NA,NA,NA,NA
00404845020128260224,60739216000103,SP,NA,NA,NA,NA,NA
00404845020128260224,01747501000107,SP,NA,NA,NA,NA,NA
00190480420118260278,NA,SP,NA,NA,NA,NA,NA
10267549720168260002,21417990000138,SP,NA,NA,NA,NA,NA
10305135320148260224,01679718000119,SP,NA,NA,NA,NA,NA
00093485020128260510,NA,SP,NA,NA,NA,NA,NA
40092013420138260602,06332528000144,SP,NA,NA,NA,NA,NA
10000511620168260654,02091755000174,SP,NA,NA,NA,NA,NA
10344292720168260224,01703103000180,SP,Não,NA,NA,Não,Não
10012575420168260108,13331851000169,SP,NA,NA,NA,NA,NA
10108247020158260100,57440604000176,SP,NA,NA,NA,NA,NA
10108247020158260100,38922688000130,SP,NA,NA,NA,NA,NA
10044785920148260320,00984384000124,SP,Não,NA,NA,Não,Não
11330135020158260100,05820439000184,SP,NA,NA,NA,NA,NA
10124583820148260100,15217677000153,SP,NA,NA,NA,NA,NA
10544605220168260100,05820439000184,SP,NA,NA,NA,NA,NA
00044828920128260577,03443434000154,SP,NA,NA,NA,NA,NA
10579496820148260100,12426339000133,SP,NA,NA,NA,NA,NA
10001769420178260315,58682774000120,SP,NA,NA,NA,NA,NA
10001769420178260315,49004658000160,SP,NA,NA,NA,NA,NA
00024922620118260439,NA,SP,NA,NA,NA,NA,NA
00714815520128260114,NA,SP,NA,NA,NA,NA,NA
10105339720158260576,52828936000109,SP,NA,NA,NA,NA,NA
10240014720158260506,07605782000131,SP,Não,NA,NA,Não,Não
00000738720128260248,11075831000149,SP,Não,NA,NA,NA,Não
10673136420148260100,09099407000192,SP,NA,NA,NA,NA,NA
10487216920148260100,18512304000101,SP,NA,NA,NA,NA,NA
11330914420158260100,11332321000100,SP,NA,NA,NA,NA,NA
00189290720128260602,07485335000196,SP,NA,NA,NA,NA,NA
10803038720148260100,59165902000392,SP,NA,NA,NA,NA,NA
10775846920138260100,56449531000110,SP,NA,NA,NA,NA,NA
10051925920138260609,11707316000134,SP,NA,NA,NA,NA,NA
10775959820138260100,00244953000103,SP,NA,NA,NA,NA,NA
10052061320158260564,10233825000100,SP,NA,NA,NA,NA,NA
10228710920148260554,08158091000108,SP,Não,NA,NA,Não,Não
00016951420138260299,11674163000176,SP,NA,NA,NA,NA,NA
00000276020128260390,NA,SP,NA,NA,NA,NA,NA
40197458120138260602,08363337000175,SP,NA,NA,NA,NA,NA
00055080920118260238,49316524000185,SP,NA,NA,NA,NA,NA
10258689820168260196,11109802000150,SP,Não,NA,NA,Não,Não
10258689820168260196,13034984000173,SP,Não,NA,NA,Não,Não
00030415120118260337,08775313000123,SP,Não,NA,NA,NA,Não
10006608820168260301,04852528000220,SP,Não,NA,NA,Não,Não
30020536520138260318,09086855000151,SP,NA,NA,NA,NA,NA
10201503420168260451,45357407000109,SP,Não,NA,NA,Sim,Não
10201503420168260451,45357407000370,SP,Não,NA,NA,Sim,Não
10201503420168260451,12419209000173,SP,Não,NA,NA,Sim,Não
10352758920158260576,67290858000109,SP,Não,NA,NA,NA,Não
10125391620168260100,66920794000110,SP,NA,NA,NA,NA,NA
00100973520128260068,58812108000169,SP,Não,NA,NA,NA,Não
00100973520128260068,10651039000122,SP,Não,NA,NA,NA,Não
10802284820148260100,07703480000104,SP,NA,NA,NA,NA,NA
10162259020168260625,45170289000125,SP,Não,NA,NA,Sim,Não
10212781220158260100,59488742000150,SP,Não,NA,NA,Não,Não
00032947120128260606,01206960000175,SP,Não,NA,NA,NA,Não
10230198720148260564,61410395000195,SP,Não,NA,NA,Sim,Sim
00165747420128260068,03324933000122,SP,NA,NA,NA,NA,NA
