id_processo,tj,link_edital_recuperanda,link_edital_aj,link_edital_qgc
00014463120178190004,RJ,NA,NA,NA
00181319620178190042,RJ,NA,NA,NA
01261436520198190001,RJ,NA,NA,NA
00067992120168190058,RJ,NA,NA,NA
00069486020188190021,RJ,NA,NA,NA
00069771320188190021,RJ,NA,NA,NA
00878026720198190001,RJ,https://drive.google.com/open?id=1OM_WxRpFeWkFsRMcQP11hzBEI5HzsDe3,https://drive.google.com/open?id=17_WDeDkOwcn6GHzOF3C4G3RuqtDdmmcV,NA
00197207420178190026,RJ,https://drive.google.com/open?id=11VmbMvpQoOGMC2gBzaj980zSfKtyU7b_,https://drive.google.com/open?id=1OESM7FbFjnuMjOXGG9tKEXOlxQiBFG4W,NA
00020831920178190024,RJ,NA,NA,NA
00288425820198190021,RJ,https://drive.google.com/open?id=1IBrzcpX5eUbrmbs6aT_M5oakR506GnOg,https://drive.google.com/open?id=10N8IzM-AMQmuowS0pwBfDF-Qpmsp42I3,NA
00272102320208190001,RJ,https://drive.google.com/open?id=1-bR6BzwoR9VRK1mtsaAKYG--R6PxGitV,https://drive.google.com/open?id=1eThTpX6NXuu7I44YgVdAj8QkuB86eR29,NA
00470103720208190001,RJ,https://drive.google.com/open?id=1m9k2raHt9b3khN-uydwSiDC5XvV8JhKX,https://drive.google.com/open?id=1CQkfW8C3JqU4AQO5VEJu-1Nrgti65rq8,NA
00245756420198190014,RJ,https://drive.google.com/open?id=1AY4dJb8GpIYsNMsRLEy1t7U7AJ0ISFZJ,NA,NA
00297689820198190066,RJ,https://drive.google.com/open?id=1XRO1vukZbSfB86zKRJ2bj5F69InFgJ7U,https://drive.google.com/open?id=1RI9hcxl2Jt1O3GXmsdBNjTYRc13TWkG5,NA
00103069620208190042,RJ,https://drive.google.com/open?id=15M8cm5FoO9snXeh0s0nZBDroU8UwRE8i,https://drive.google.com/open?id=1RSdCriRFfBYQOWnUKV2HfbxriPX4Kxai,NA
00218854620178190042,RJ,NA,NA,NA
03202285120198190001,RJ,https://drive.google.com/open?id=13oeJs2yE3R8e0sv0i-w7CR8emEUEkH8m,https://drive.google.com/open?id=1dqVOMts48C5U_DCyZb2HPLiG-SoxUul2,NA
01969135420178190001,RJ,NA,NA,NA
00283361920188190021,RJ,NA,NA,NA
00637629720158190021,RJ,https://drive.google.com/open?id=1q9U3dPvZ0no4sd7EeZBL0owtVvY7S4ZB,https://drive.google.com/open?id=17Yc6snU2E3udkRvvaZMrwOtsQeSFRA4P,NA
00600401520158190002,RJ,NA,NA,NA
00326876720178190054,RJ,NA,NA,NA
00253014820178190001,RJ,NA,NA,NA
00007174520198190065,RJ,https://drive.google.com/open?id=1NXN60_r5cE8UMK-SH4ihwhaCNUU-2iY_,https://drive.google.com/open?id=1M-CWHjl0kHiy2MrOs6uXsqGqfqWlyhO4,NA
00303582620178190008,RJ,NA,NA,NA
03356280820198190001,RJ,NA,NA,NA
01940448420188190001,RJ,https://drive.google.com/open?id=1EEIICLwOoHfu_eqbfoJLfdBUVm4dnArc,https://drive.google.com/open?id=1jytUFUzZNrLMMPUNry2gzytn8kqnB6Sv,NA
01417009720168190001,RJ,https://drive.google.com/open?id=1BcXJHqIvNmBUDixy0zFrrVuoAr-0_4vt,https://drive.google.com/open?id=1h4PyysycXTiw96HxcgEwHilHnUkyNI4K,https://drive.google.com/open?id=1_Tazdxklum_xrCO_rXZWR84yOnZ3wccu
04237061720158190001,RJ,https://drive.google.com/open?id=15-Pcwz9J7QuY5kFqQAdQ4xUsUthoO3Db,https://drive.google.com/open?id=1QCslSDsaSqHF8zDI93LKhPDO9Isw1BXY,NA
02564366020188190001,RJ,https://drive.google.com/open?id=1SLODFv6HIzEd0dcrnKYg87brukmgtPtl,https://drive.google.com/open?id=1Q0T91hp429K3WPz21l1HUa5o5nAopYPG,NA
02778553920188190001,RJ,https://drive.google.com/open?id=1NviEKQrY94GjRRJtaqeByNDkrsl3Hquw,NA,NA
03132733820188190001,RJ,https://drive.google.com/open?id=14D4mWirHaGZQ-kQCVODLHKYXID0XDBwK,https://drive.google.com/open?id=14eE-kN9Z1F7WVw2Xwqs2xYp78_37armf,NA
00153281720188190007,RJ,NA,NA,NA
01195696020188190001,RJ,NA,NA,NA
00235895220198190001,RJ,https://drive.google.com/open?id=1gq81RrL67fQNxGgM65dQAWzQi29Qof5X,https://drive.google.com/open?id=1eJ75IyOL8NVL73c-udR1upSIjGpYJaB8,NA
03784407520138190001,RJ,NA,https://drive.google.com/open?id=1gVqqJjwd8uGhGq0HvbaBZd2lXQkQUSYG,NA
00937156920158190001,RJ,https://drive.google.com/open?id=1qprYtqjF_dliDoDPzF50hDSNKMHfMMo9,https://drive.google.com/open?id=1CrXc5l_JFzbvz4jssjiQPwrBWcdZoQgu,NA
01844383220188190001,RJ,https://drive.google.com/open?id=1A53VL94aFqSbvPXETTkDCSDzZI6MO94G,https://drive.google.com/open?id=118IrVmRASsFSNBffNmchOFfBwgKYlqn_,NA
01844297020188190001,RJ,https://drive.google.com/open?id=1H8ZR7RajbmnY23O8-lsQFKFqeWtNurv-,https://drive.google.com/open?id=12Zk-sCu7tIZeHmbT3y0AjHY6xa23UlkK,NA
00320197620198190038,RJ,https://drive.google.com/open?id=15zDSmrgudja1cft60nIzWbLpfz22CjJV,https://drive.google.com/open?id=1EfAYywcaU1jxntXYWC7TqClvOkdcMmQP,NA
01778534220108190001,RJ,NA,https://drive.google.com/open?id=1zzGwKSgcAEeksFL1ebluwxAGg4jj8Hkg,https://drive.google.com/open?id=1YWN3ffwvG6NyehHt6qn7Kkfuj-_BEhs7
00494573220198190001,RJ,NA,NA,NA
01833494720138190001,RJ,https://drive.google.com/open?id=1SxkgnXZsfOmZsY4NumEPI208v1jhw78W,https://drive.google.com/open?id=1-a4VKp65gQa8_rGCoFSljkOMvyotLanF,NA
00104550820188190028,RJ,https://drive.google.com/open?id=1kKwgVRx7dKRGxSD6nUm9t7Ooi5WTXA7t,https://drive.google.com/open?id=1zYk-1Hf_ol0PBEpVgKLUzv6AlBKTzJez,NA
00092753820188190001,RJ,https://drive.google.com/open?id=1emEUnKZxf3MoOi7VSN9MnQbGgZrOc_64,https://drive.google.com/open?id=1P2Ys9WdwPHY0yWeCUSfZ2eE3flc9jIQ1,NA
01968186320138190001,RJ,https://drive.google.com/open?id=1yWgwZCHWpNWrc31gHMBenTy9jEs_C8LO,https://drive.google.com/open?id=1BV8XRAzbEsZVkVFvtVMlTUnMETU9Tr2x,NA
01697131420138190001,RJ,https://drive.google.com/open?id=1Akea-XsTejxdXCGAtz2u6WwvtCgOUteA,https://drive.google.com/open?id=1GbmvQQ8N86LAIE-pwK5shAWqckXjoq-v,NA
00412547720168190004,RJ,NA,NA,NA
00370243820168190021,RJ,https://drive.google.com/open?id=1nf8lUPG-_DVrPzROExzVgYQf2R4UX4PM,NA,NA
00942249220188190001,RJ,NA,https://drive.google.com/open?id=1V169cAldou8tvUxuzJZkWw1VVGu57ovn,NA
00025178520178190063,RJ,https://drive.google.com/open?id=1LKuoyNgW0IJ_-OUzFU-87drjpy87gViY,https://drive.google.com/open?id=1RSVCkU8MJx_EAaJcRUk_qNkSzPLcjD1Q,NA
00258543220168190001,RJ,NA,NA,NA
01487178220198190001,RJ,https://drive.google.com/open?id=1N6xii2nUUOXCUYDTNlTsXkGzZwSiRjcf,https://drive.google.com/open?id=1sjqyf9KchpZYTq_fw58Fxru9AO3tWYPS,NA
00424930420118190001,RJ,https://drive.google.com/open?id=1DBErsslXvpukr2MlXwyFi7Za8fVEFU0J,https://drive.google.com/open?id=1_z1WI3O3emlgtnZkAvDLTxghkI1c3UqG,NA
00368583220138190014,RJ,NA,NA,NA
00311190220138190007,RJ,NA,NA,NA
01195297820188190001,RJ,NA,NA,NA
01411122220188190001,RJ,NA,https://drive.google.com/open?id=18otitkZ3Nw2boBgXf2Hltput8KXmXJTw,NA
00140305720188190211,RJ,NA,NA,NA
02001499220098190001,RJ,NA,NA,NA
03235465720108190001,RJ,NA,NA,NA
00221562120188190042,RJ,NA,NA,NA
00096918320098190045,RJ,https://drive.google.com/open?id=1aOctxT3uNFEiuJNmWIC9-wIu3cOGcsvH,NA,NA
00341369020158190002,RJ,https://drive.google.com/open?id=1IYNxh7sMiZz1wM-X-cBJylEKfp6z5EjH,https://drive.google.com/open?id=1EmqscEf0QVSTCJJElhtnpyOo8mRqnQIk,NA
03241865520138190001,RJ,NA,NA,NA
00110206820098190001,RJ,https://drive.google.com/open?id=1FAAa8azpoF5qIXVdScXAicKT3-C8TQDn,NA,NA
00101933420138190028,RJ,NA,https://drive.google.com/open?id=15QZijNfm8inJcMKkTdcA7yUNMnGxQDcP,NA
00831958420148190001,RJ,NA,NA,NA
00034611320158190078,RJ,NA,NA,NA
00272453520158190008,RJ,https://drive.google.com/open?id=1W7T0_Db5wQoir7qm1MAycglcRlH-m0DI,NA,NA
00110054220188190209,RJ,NA,NA,NA
05051951320148190001,RJ,NA,NA,NA
03032926320108190001,RJ,https://drive.google.com/open?id=17WkaCt_GgLJsKfAF_SrL3vBYGbwO6P8x,https://drive.google.com/open?id=1Y5CN_JG5ybToWGHjxHv2MNfzpiVL70WE,NA
01082855520188190001,RJ,https://drive.google.com/open?id=1psoMFSjggQggwpnUxP5I67Ld85kD97PA,https://drive.google.com/open?id=1FYWN4xYqaDDv5Inc1s9aMXVYLVnpE7XN,NA
00056520320188190021,RJ,NA,NA,NA
00052488820188190008,RJ,https://drive.google.com/open?id=1WKn7JzTANqFvzIr1FExhj5lwX2WuzZIS,https://drive.google.com/open?id=1wKhNw1Lh5meklUQnUQdIn0T3Hltni7MW,NA
01901974520168190001,RJ,https://drive.google.com/open?id=1nlGch3UiFf3J4uycDIg0guvjBJAzqxXk,https://drive.google.com/open?id=1AmaGCkhr4m46U0wN2PFw-s7eI0Rx4Osn,NA
00041081020188190011,RJ,NA,NA,NA
00218754020088190002,RJ,NA,NA,NA
00013197620188190063,RJ,NA,NA,NA
00808385820198190001,RJ,https://drive.google.com/open?id=1AYG_uq3cJe3-feWO9U6B1fDm97NQIRwE,https://drive.google.com/open?id=1kVe9dXOWqJ3EUBtSZuiRB6wk1uaH2SLT,NA
00435140820188190021,RJ,https://drive.google.com/open?id=1Kx3kfXYWeztMQKXeMCuQNYrLjy-PuwQ8,https://drive.google.com/open?id=1MpUzRMH_WrG1MyeKAgLWrMqm8qe7Cx4p,NA
00244204520168190021,RJ,NA,NA,NA
00399612820098190001,RJ,NA,NA,NA
00044218320068190045,RJ,NA,NA,NA
02393358320138190001,RJ,https://drive.google.com/open?id=1zDDPdafHoi4AHmNFoIsKG9t8eGkjoV1U,https://drive.google.com/open?id=1FRlJahph1dtJiificBdK48klWdpsLchC,NA
00797762320168190054,RJ,https://drive.google.com/open?id=1q_8QciKG9G1j9YyLhqSGX_oed-Q0Yi3m,https://drive.google.com/open?id=1UQTTdMlmSziIJ_0ozEzE572FqlnCeWBd,NA
00128684020198190066,RJ,https://drive.google.com/open?id=19z3gHVfYp8ahgGeVmaHXdWXWke1omazx,NA,NA
00888000620178190001,RJ,https://drive.google.com/open?id=1x_4FzBpSD6fEXUDuWMYfZ6xKCH03YYNq,https://drive.google.com/open?id=14sIWk7nD8GkUP79YHHXXnNpIGY-3Tbnv,NA
00004672320178190084,RJ,NA,NA,NA
00340574620178190001,RJ,NA,NA,NA
01179796820068190001,RJ,https://drive.google.com/open?id=1DnkXI13X8C8E4leEg_mWt5lhRvMrWXIP,https://drive.google.com/open?id=1PIOOIkwTh0UkrhKs9guxGZ_76YGoxU80,https://drive.google.com/open?id=1SSHEkIFxcO2f3mFTcsSnoW1KSdo4Kmsq
00329190520178190014,RJ,https://drive.google.com/open?id=1bGQrMOYRzSJgsnTpHS1SVx47DKNpumim,NA,NA
00214837920178190004,RJ,https://drive.google.com/open?id=1bGigE8D2BzTsrj_bG6ex6r37cSpAyXCF,NA,NA
05066204120158190001,RJ,https://drive.google.com/open?id=1TZTIqdXqSYNe1UQXlNpXHZ5md73nE_Js,https://drive.google.com/open?id=1upbMgTEMO0j5MRLifaA0oL27_T_EwNKS,NA
04058665720168190001,RJ,https://drive.google.com/open?id=1OoW-eQ4GJlZQ9AD7HqWuTkQY1_fekk7u,https://drive.google.com/open?id=1L4IfnSwxOVWVE9Ec61U9AYeZNm4s0fms,NA
00102615420178190024,RJ,https://drive.google.com/open?id=1xxr_b6uHT9poEjtLC6ef5J15aLxBCcNK,https://drive.google.com/open?id=17q6GjwzZN_4CaHJbO19sDKkYCkkRI9o9,NA
01418330820178190001,RJ,NA,NA,NA
00061432320178190028,RJ,https://drive.google.com/open?id=11LWJ7c9kkL2d2EgdxjbTvrFFsze_nu6G,NA,NA
04508016120118190001,RJ,https://drive.google.com/open?id=1A_eony_tY6f7Un9bIaWxfbUQOLEGnbZv,https://drive.google.com/open?id=1UOfoVV94GKyD0vz7yjJK0A3GuVqXcMSn,NA
00028278120178190034,RJ,https://drive.google.com/open?id=1xrRz2VHktqK1tc8NPlRH0azyF5Y_MiKe,NA,NA
00078641320168190006,RJ,NA,NA,NA
04336033520168190001,RJ,NA,NA,NA
04312728020168190001,RJ,https://drive.google.com/open?id=1sJBVT5s3vY20ccASgZuURoh8r50S0hMg,NA,https://drive.google.com/open?id=1jfc5ihxxszKzgF_iXFWyJHANIeeZ8shd
04291933120168190001,RJ,https://drive.google.com/open?id=1dsaSrx6O9W3wcOJgNVOOYg5Uh8oUOwg_,https://drive.google.com/open?id=1fRXSUZu0bjrzTkLuNZpfndIdMoqhCB6a,https://drive.google.com/open?id=1iryuFopdI0jKuMTx75a9iS-1Sd4qjtIv
04145758120168190001,RJ,NA,NA,NA
02809010720168190001,RJ,https://drive.google.com/open?id=1SA48bkXv2siQg_XKUpH9iQ-_1Nr4FxzV,NA,https://drive.google.com/open?id=1N2vgBkGYwkGr-uz_HK_Szg8ulqFSrYAC
02553736820168190001,RJ,https://drive.google.com/open?id=1msAJhW9troBo_oPm2KYu-eLhvHBE0vC5,NA,NA
02497346920168190001,RJ,https://drive.google.com/open?id=1C3j-NEreRXPzYezsDlt5SYuBq_otTosj,NA,NA
02069212720168190001,RJ,NA,NA,NA
00790435720168190054,RJ,https://drive.google.com/open?id=1Rv7t-Tb2wpHH1wgGc8UvlMnQ81cIT97K,NA,NA
00174014820168190001,RJ,NA,NA,NA
00141961920168190063,RJ,NA,NA,NA
00123603420168190023,RJ,NA,NA,NA
00118525720168190001,RJ,NA,NA,NA
00107786520168190001,RJ,https://drive.google.com/open?id=1mhqCZa1PcDW7LoWZ93cV1_2yEXNlqf3x,NA,NA
00102078720168190068,RJ,NA,NA,NA
00039203420168190028,RJ,https://drive.google.com/open?id=1-HdcYBBTcm3i5XuAnqTHI9y3XcJSZlCF,NA,https://drive.google.com/open?id=1FVewR3j0qk-L33V2HjVXPwpJCIibF5NN
01967590720158190001,RJ,NA,NA,NA
05057231320158190001,RJ,NA,NA,NA
04732471920158190001,RJ,https://drive.google.com/open?id=1A-3P475HwX94JkQRNGvRA346jY2W4JS_,https://drive.google.com/open?id=1GIs3FN2z3HXPWdj7CtIdOpsEkjObW0sM,https://drive.google.com/open?id=1r3VsengnCN94li5H7xYRR16godimt0bK
04028945120158190001,RJ,NA,NA,NA
02705613820158190001,RJ,NA,NA,NA
02681866420158190001,RJ,https://drive.google.com/open?id=1RU7i0IJ62Kik_r9LsFZK-1aSJKXZnFf6,NA,NA
02677215520158190001,RJ,https://drive.google.com/open?id=18DYZ-nVPwZd0MNNfR1rIM8nfjdiwFvpY,NA,https://drive.google.com/open?id=1I2zlcWUQAJ3wUt2mfAkhBaqJMtKDIE4r
02317519120158190001,RJ,NA,NA,NA
02317423220158190001,RJ,NA,NA,NA
01102888520158190001,RJ,https://drive.google.com/open?id=1qo5cFo4OpN1g8vajS3T9bpphr1W9uvjw,https://drive.google.com/open?id=1hNUpMMVWsQj6Lt4_DhWcZu6ojIFa0JDX,https://drive.google.com/open?id=12XR1tiYbufPEpTKGK4yqB1pT570Rwwg0
00476480720158190014,RJ,NA,NA,NA
00227904020158190036,RJ,https://drive.google.com/open?id=1JbiN1Celk9SasF7U_Wi2oL8_q9Pd69IU,NA,NA
00142198720158190066,RJ,NA,NA,NA
00058887120158190081,RJ,NA,NA,NA
00048373420158190078,RJ,NA,NA,NA
00005309020158190028,RJ,https://drive.google.com/open?id=16eUx-T52juffZUR2JHM0zeNo7IuAOS1S,NA,NA
00005156720158190046,RJ,NA,NA,NA
00032155920148190043,RJ,NA,NA,NA
04145252620148190001,RJ,NA,NA,NA
03893624420148190001,RJ,NA,NA,NA
03401323320148190001,RJ,NA,NA,NA
01824501520148190001,RJ,NA,NA,NA
00282358120148190001,RJ,https://drive.google.com/open?id=1LALU94ctYkO7wTNFHR_S5_1RxH0T9bGL,https://drive.google.com/open?id=1rhE4OUzcKi7NTmDg5CWCEij57z_BI78n,https://drive.google.com/open?id=1aI3Fsl-ptsOPcT3ImsGgb_tiMAONeGOM
00138495420148190063,RJ,NA,https://drive.google.com/open?id=1tQXQ34l9p5ryuLNc1-cratTHOBJ7mpUk,NA
00469801320088190004,RJ,NA,NA,NA
00000807820138190009,RJ,NA,NA,NA
04201784320138190001,RJ,NA,NA,NA
01060017020128190038,RJ,https://drive.google.com/open?id=1AFLhkUBnzDa6gaICiR7kfKLkeycjYlaI,https://drive.google.com/open?id=1T_6riF6C13kvqtQJ5hY9anUT5qB6q5sC,NA
02937369020178190001,RJ,https://drive.google.com/open?id=1EOJBwqClM9tCXu-nntvWkekZkC3O5-2d,https://drive.google.com/open?id=1-IziY8E5K0klBaG-QqPE1AKg1tXzFwTL,NA
00069163620158190029,RJ,https://drive.google.com/open?id=1olLg4UxjtA2wxbqKIV4jOleE-awnGUzh,https://drive.google.com/open?id=1XAMA8_YOidEKOOD5lpdnwPzDkPX9AkJr,NA
01863642420138190001,RJ,NA,NA,NA
01734314420128190004,RJ,NA,NA,NA
02357059220088190001,RJ,NA,NA,NA
04711392220128190001,RJ,NA,NA,NA
01609078220168190001,RJ,https://drive.google.com/open?id=1sUCTZm6AjMJS-58dYAzCfpZhCJn9tp6-,https://drive.google.com/open?id=13_3YmsvxRFls8jTO9wNSu2luEvL7lMkH,NA
03107248920178190001,RJ,https://drive.google.com/open?id=1Bs8hyj7NcKdt8jXkRhzkd7IEtp4Izimq,https://drive.google.com/open?id=1sO9MOt3_qt4eFnMA-0wTkeIzxWh41guc,https://drive.google.com/open?id=1S1M84i8Wl3eGhPz00QqgHkt9t5yCjzxl
00006022320138190004,RJ,NA,NA,NA
02826502520178190001,RJ,https://drive.google.com/open?id=13ZKj5d_SU0q9UCg7c7OveThKhYfNXgtf,https://drive.google.com/open?id=1fyowmlegC5vBDS_mp5F99LOMTa8rnRZO,NA
02402733920178190001,RJ,NA,NA,NA
02346263920128190001,RJ,NA,NA,NA
01519746220128190001,RJ,NA,NA,NA
01371171120128190001,RJ,NA,https://drive.google.com/open?id=1AWmQxNWurc_j4XLlU3OPFVorOoWhDOtE,NA
01980272820178190001,RJ,https://drive.google.com/open?id=1iZ4Ak9aZs_URzdZaY39U0lqf4Tl3n3nq,https://drive.google.com/open?id=1qwSxmg91M5h7yi7qH9tcIxBCe-O9befu,NA
00299754520128190001,RJ,NA,NA,NA
04508093820118190001,RJ,https://drive.google.com/open?id=19LXxyNXKVEQJI0d9N7NgLZ123VCo2tdn,NA,NA
03479674320128190001,RJ,https://drive.google.com/open?id=1JXP-t0Yz5HT97WkuwIEjF0gbLJgzsjLC,NA,NA
00035440320108190014,RJ,https://drive.google.com/open?id=1UEhFmK5BuFi3ULVb-Q4aQe9pfOuOSc_w,https://drive.google.com/open?id=1M_Gm7adK6jxquqVoPOOFnLdFmee6YPSs,NA
01927442420178190001,RJ,https://drive.google.com/open?id=1zk-SWnW7JY6qo04z887QxIZGFrSy9sE8,https://drive.google.com/open?id=1DT-zsNnSGa04hk8ThQY0hHxmq3d-8BYk,NA
01796839620178190001,RJ,NA,NA,NA
02289504720118190001,RJ,NA,NA,NA
00015026620108190018,RJ,NA,NA,NA
00360954120118190001,RJ,https://drive.google.com/open?id=1YufmUoN-U4cpIQdo7-VExvIm_oHiyLNP,https://drive.google.com/open?id=1Lx4JLLXRpS-np3W8jzE5phybp1zoLQeA,https://drive.google.com/open?id=1V5wZTCcnILkEOOFBBgYIw97y4C6byFMX
00033359820118190046,RJ,NA,NA,NA
01760745220108190001,RJ,NA,NA,NA
00012955820108190021,RJ,NA,NA,NA
10028516420158260100,SP,NA,NA,NA
10019850320148260032,SP,NA,NA,NA
10401821720148260100,SP,NA,NA,NA
10450108520168260100,SP,NA,NA,NA
10374580620158260100,SP,NA,NA,NA
10375562020178260100,SP,NA,NA,NA
10302235120168260100,SP,NA,NA,NA
10299325120168260100,SP,NA,NA,NA
10295699820158260100,SP,NA,NA,NA
10292791520168260564,SP,NA,NA,NA
10290895220178260100,SP,NA,NA,NA
10285705120158260196,SP,NA,NA,NA
10286389520148260564,SP,NA,NA,NA
10164223420178260100,SP,NA,NA,NA
11032368320168260100,SP,NA,NA,NA
10022656220168260659,SP,NA,NA,NA
10028129620168260564,SP,NA,NA,NA
10830683120148260100,SP,NA,NA,NA
10318273420148260224,SP,NA,NA,NA
10099939520158260302,SP,NA,NA,NA
10132081520168260506,SP,NA,NA,NA
10101112720148260037,SP,NA,NA,NA
10132798820148260602,SP,NA,NA,NA
10509246720158260100,SP,NA,NA,NA
10283895920168260602,SP,NA,NA,NA
10184032220148260224,SP,NA,NA,NA
10042427820158260577,SP,NA,NA,NA
10454585820168260100,SP,NA,NA,NA
10164372420148260224,SP,NA,NA,NA
10273094820148260564,SP,NA,NA,NA
10118337820158260161,SP,NA,NA,NA
10049340820158260309,SP,NA,NA,NA
10887477520158260100,SP,NA,NA,NA
10279857520168260224,SP,NA,NA,NA
10051747420158260445,SP,NA,NA,NA
10161031720148260506,SP,NA,NA,NA
10274435720168260224,SP,NA,NA,NA
10099316420168260223,SP,NA,NA,NA
00135734820138260100,SP,NA,NA,NA
10136492720168260625,SP,NA,NA,NA
10154818920148260100,SP,NA,NA,NA
10318015520158260562,SP,NA,NA,NA
10305386220158260602,SP,NA,NA,NA
10197324020168260114,SP,NA,NA,NA
10385519320148260114,SP,NA,NA,NA
10499344220168260100,SP,NA,NA,NA
10049353220148260566,SP,NA,NA,NA
10138287620148260577,SP,NA,NA,NA
10032866220158260189,SP,NA,NA,NA
10027071720168260404,SP,NA,NA,NA
10056301320178260038,SP,NA,NA,NA
10210587720168260100,SP,NA,NA,NA
00383283920138260100,SP,NA,NA,NA
10006533920158260493,SP,NA,NA,NA
00000239620128260301,SP,NA,NA,NA
00264675620138260100,SP,NA,NA,NA
10050089220148260278,SP,NA,NA,NA
10085173720168260609,SP,NA,NA,NA
11002806020178260100,SP,NA,NA,NA
00383295820128260100,SP,NA,NA,NA
00003360320138260146,SP,NA,NA,NA
10064997220168260664,SP,NA,NA,NA
00055219520148260466,SP,NA,NA,NA
10114515120168260161,SP,NA,NA,NA
00349209020128260224,SP,NA,NA,NA
10403188920168260602,SP,NA,NA,NA
00253280620128260100,SP,NA,NA,NA
10023130620168260664,SP,NA,NA,NA
10055411720178260320,SP,NA,NA,NA
10052088820158260529,SP,NA,NA,NA
10562163320158260100,SP,NA,NA,NA
00034275120128260271,SP,NA,NA,NA
10260767920158260564,SP,NA,NA,NA
00018503120138260650,SP,NA,NA,NA
10381776520148260506,SP,NA,NA,NA
10033552620178260286,SP,NA,NA,NA
10002784220148260309,SP,NA,NA,NA
10050766120168260152,SP,NA,NA,NA
10202812920158260100,SP,NA,NA,NA
10548891920168260100,SP,NA,NA,NA
11291188120158260100,SP,NA,NA,NA
11288482320168260100,SP,NA,NA,NA
11282149520148260100,SP,NA,NA,NA
11327958520168260100,SP,NA,NA,NA
11315628720158260100,SP,NA,NA,NA
11313668320168260100,SP,NA,NA,NA
11296401120158260100,SP,NA,NA,NA
10302673620178260100,SP,NA,NA,NA
10702152420138260100,SP,NA,NA,NA
10029090820158260637,SP,NA,NA,NA
00180302320128260565,SP,NA,NA,NA
10240911220148260564,SP,NA,NA,NA
10144158520148260161,SP,NA,NA,NA
10041567320158260362,SP,NA,NA,NA
00014695520118260177,SP,NA,NA,NA
10043120320168260564,SP,NA,NA,NA
00035620820138260472,SP,NA,NA,NA
10760092620138260100,SP,NA,NA,NA
10051016920158260068,SP,NA,NA,NA
00000587520148260466,SP,NA,NA,NA
10008676820168260372,SP,NA,NA,NA
00046379720138260564,SP,NA,NA,NA
00199000920128260564,SP,NA,NA,NA
10270516220158260577,SP,NA,NA,NA
10202948320158260114,SP,NA,NA,NA
10003670420168260048,SP,NA,NA,NA
10152657920168260320,SP,NA,NA,NA
10118946520168260625,SP,NA,NA,NA
00479440920118260100,SP,NA,NA,NA
11198763520148260100,SP,NA,NA,NA
11264369020148260100,SP,NA,NA,NA
11259039720158260100,SP,NA,NA,NA
11253862920148260100,SP,NA,NA,NA
11228333820168260100,SP,NA,NA,NA
11216263820158260100,SP,NA,NA,NA
11206347720158260100,SP,NA,NA,NA
11199199820168260100,SP,NA,NA,NA
10773285820158260100,SP,NA,NA,NA
00113899020118260100,SP,NA,NA,NA
00069439220118260278,SP,NA,NA,NA
10000183720178260542,SP,NA,NA,NA
00019870420118260320,SP,NA,NA,NA
00066024820148260638,SP,NA,NA,NA
00013414120128260196,SP,NA,NA,NA
00009412120128260101,SP,NA,NA,NA
10004144720168260219,SP,NA,NA,NA
10209513320168260100,SP,NA,NA,NA
10009961820158260337,SP,NA,NA,NA
10173772820148260114,SP,NA,NA,NA
10274520320168260100,SP,NA,NA,NA
10099444420168260100,SP,NA,NA,NA
00880076620178260100,SP,NA,NA,NA
10653291120158260100,SP,NA,NA,NA
10502473720158260100,SP,NA,NA,NA
10133012720148260577,SP,NA,NA,NA
10109220720158260019,SP,NA,NA,NA
00462130720138260100,SP,NA,NA,NA
10391879620178260100,SP,NA,NA,NA
00006468320128260068,SP,NA,NA,NA
10678875320158260100,SP,NA,NA,NA
10993403220168260100,SP,NA,NA,NA
00203722720118260602,SP,NA,NA,NA
10564256820168260002,SP,NA,NA,NA
10175463920158260224,SP,NA,NA,NA
00077476220128260363,SP,NA,NA,NA
00027361220138260268,SP,NA,NA,NA
10731619520158260100,SP,NA,NA,NA
00006013520118260094,SP,NA,NA,NA
40125851420138260114,SP,NA,NA,NA
11183575420168260100,SP,NA,NA,NA
11180711320158260100,SP,NA,NA,NA
40268684220138260114,SP,NA,NA,NA
40121737420138260602,SP,NA,NA,NA
40262774120138260224,SP,NA,NA,NA
40176472620138260602,SP,NA,NA,NA
40169189720138260602,SP,NA,NA,NA
11179736220148260100,SP,NA,NA,NA
11170301120158260100,SP,NA,NA,NA
11167362220168260100,SP,NA,NA,NA
10280643820168260100,SP,NA,NA,NA
11166814220148260100,SP,NA,NA,NA
10280100920148260564,SP,NA,NA,NA
10481474620148260100,SP,NA,NA,NA
40150318720138260405,SP,NA,NA,NA
40139345220138260114,SP,NA,NA,NA
11162276220148260100,SP,NA,NA,NA
10490204120178260100,SP,NA,NA,NA
11158294720168260100,SP,NA,NA,NA
40134632720138260602,SP,NA,NA,NA
10493922420168260100,SP,NA,NA,NA
00041589720128260416,SP,NA,NA,NA
00081134320118260038,SP,NA,NA,NA
10794028520158260100,SP,NA,NA,NA
40142141420138260602,SP,NA,NA,NA
10417481720148260224,SP,NA,NA,NA
10145635120158260100,SP,NA,NA,NA
11303930220148260100,SP,NA,NA,NA
00035957820128260101,SP,NA,NA,NA
00016256620148260394,SP,NA,NA,NA
40264752020138260114,SP,NA,NA,NA
10129885820148260224,SP,NA,NA,NA
00086319420138260577,SP,NA,NA,NA
00106134020128260073,SP,NA,NA,NA
